                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    222,                 1.3641,                 1.1395,                 2.3079,                0.56469,                0.51213,                0.51696,                  0.359,                 2.5918,                 3.4366,                 3.3448,             0.00033838,             0.00033838,             0.00033838
                    223,                 1.4052,                  1.141,                 2.3038,                0.58495,                0.50977,                0.51539,                0.36326,                 2.5052,                 3.4092,                  3.271,             0.00033425,             0.00033425,             0.00033425
                    224,                 1.3609,                 1.1173,                 2.2934,                0.58913,                0.48978,                0.51641,                 0.3566,                 2.5304,                 3.2149,                 3.2828,             0.00033013,             0.00033013,             0.00033013
                    225,                 1.3623,                  1.116,                 2.2766,                0.56582,                0.52513,                0.54022,                0.36977,                 2.5554,                 3.3085,                 3.3045,               0.000326,               0.000326,               0.000326
                    226,                 1.3552,                 1.1424,                 2.2893,                0.56953,                0.54089,                0.53275,                 0.3622,                 2.5522,                 3.3458,                 3.3053,             0.00032188,             0.00032188,             0.00032188
                    227,                 1.3342,                 1.0957,                 2.2804,                 0.5328,                0.53447,                0.52702,                0.35797,                 2.5813,                 3.4284,                 3.3181,             0.00031775,             0.00031775,             0.00031775
                    228,                  1.338,                 1.1218,                 2.2561,                0.55974,                 0.5195,                0.52538,                0.35858,                 2.5424,                 3.3629,                 3.2951,             0.00031362,             0.00031362,             0.00031362
                    229,                  1.308,                 1.0452,                 2.2468,                0.58011,                 0.5223,                0.50707,                0.35097,                 2.5303,                 3.4422,                 3.3198,              0.0003095,              0.0003095,              0.0003095
                    230,                 1.3393,                 1.1037,                 2.2623,                0.59111,                0.50606,                0.51932,                0.35427,                 2.5281,                 3.4921,                 3.3301,             0.00030538,             0.00030538,             0.00030538
                    231,                 1.3442,                 1.0864,                 2.2837,                0.57371,                 0.4982,                0.52598,                 0.3574,                 2.5523,                 3.5051,                 3.3144,             0.00030125,             0.00030125,             0.00030125
                    232,                 1.3492,                 1.0741,                 2.2668,                0.57771,                0.54064,                0.54668,                 0.3701,                  2.551,                 3.3449,                 3.2951,             0.00029713,             0.00029713,             0.00029713
                    233,                 1.3408,                 1.0964,                 2.2784,                0.66911,                0.48521,                0.55115,                 0.3773,                 2.5722,                 3.2774,                 3.2743,               0.000293,               0.000293,               0.000293
                    234,                 1.3432,                 1.0586,                  2.273,                0.69026,                0.49385,                0.54536,                0.36954,                 2.5457,                 3.3963,                 3.2912,             0.00028888,             0.00028888,             0.00028888
                    235,                 1.2905,                 1.0534,                 2.2453,                0.56541,                0.54526,                0.53402,                0.35827,                 2.5635,                  3.337,                 3.3082,             0.00028475,             0.00028475,             0.00028475
                    236,                 1.3555,                 1.0679,                 2.2816,                0.58771,                 0.5477,                0.53116,                0.35982,                 2.5631,                 3.3543,                 3.3107,             0.00028063,             0.00028063,             0.00028063
                    237,                 1.3111,                 1.0795,                 2.2571,                0.61757,                0.52111,                0.53498,                0.37306,                 2.5659,                 3.3449,                 3.3058,              0.0002765,              0.0002765,              0.0002765
                    238,                 1.3165,                 1.0825,                 2.2776,                0.56565,                0.54161,                0.53501,                 0.3645,                  2.575,                 3.4553,                 3.3043,             0.00027237,             0.00027237,             0.00027237
                    239,                 1.3379,                 1.1218,                 2.2652,                0.57851,                 0.5165,                0.53265,                0.37002,                 2.5905,                 3.3167,                 3.3333,             0.00026825,             0.00026825,             0.00026825
                    240,                 1.3016,                 1.0517,                 2.2435,                0.54835,                0.54316,                0.53104,                0.36564,                 2.6139,                 3.3153,                 3.3775,             0.00026413,             0.00026413,             0.00026413
                    241,                  1.305,                 1.0352,                 2.2435,                0.51806,                0.55549,                0.52434,                0.36029,                 2.6387,                 3.4715,                 3.4021,                0.00026,                0.00026,                0.00026
                    242,                 1.3049,                  1.038,                 2.2535,                0.64241,                 0.5241,                0.55149,                0.37984,                 2.6513,                 3.4201,                 3.4095,             0.00025587,             0.00025587,             0.00025587
                    243,                 1.3212,                 1.0713,                 2.2669,                0.67283,                0.51246,                0.56169,                 0.3823,                  2.624,                 3.4402,                 3.4025,             0.00025175,             0.00025175,             0.00025175
                    244,                 1.3094,                 1.0857,                 2.2631,                0.53166,                0.57874,                0.54194,                0.37313,                 2.5828,                 3.4606,                 3.3547,             0.00024762,             0.00024762,             0.00024762
                    245,                 1.3113,                 1.0502,                 2.2546,                0.58731,                0.50114,                0.52736,                0.35995,                 2.5947,                 3.4647,                 3.3418,              0.0002435,              0.0002435,              0.0002435
                    246,                 1.3108,                 1.0351,                 2.2707,                0.61205,                0.49916,                0.52233,                0.35592,                  2.621,                 3.4502,                 3.3604,             0.00023938,             0.00023938,             0.00023938
                    247,                 1.3017,                 1.0548,                 2.2521,                0.60819,                0.48088,                 0.5187,                0.36048,                 2.6237,                 3.4791,                 3.3668,             0.00023525,             0.00023525,             0.00023525
                    248,                 1.2857,                 1.0644,                 2.2456,                0.60986,                0.44961,                0.50844,                0.34669,                 2.6437,                 3.6792,                 3.3811,             0.00023112,             0.00023112,             0.00023112
                    249,                 1.2443,                 1.0349,                 2.2223,                  0.521,                0.51599,                0.49884,                0.34596,                 2.5925,                 3.6432,                 3.3822,               0.000227,               0.000227,               0.000227
                    250,                 1.2893,                 1.0264,                 2.2401,                0.54447,                0.55604,                0.54083,                0.36379,                 2.5917,                 3.5283,                 3.3834,             0.00022288,             0.00022288,             0.00022288
                    251,                 1.3102,                 1.0114,                 2.2539,                0.65398,                0.46416,                0.53354,                0.36557,                 2.6162,                 3.4038,                 3.3687,             0.00021875,             0.00021875,             0.00021875
                    252,                 1.2884,                 1.0458,                 2.2382,                 0.6088,                0.50544,                  0.532,                0.36145,                 2.6176,                 3.5047,                 3.3635,             0.00021462,             0.00021462,             0.00021462
                    253,                 1.2948,                 1.0381,                 2.2474,                0.57833,                0.53959,                0.52986,                0.36118,                 2.5684,                 3.5576,                 3.3276,              0.0002105,              0.0002105,              0.0002105
                    254,                 1.2974,                 1.0486,                 2.2444,                0.68679,                 0.4343,                0.53099,                0.36378,                  2.604,                 3.4922,                 3.3514,             0.00020637,             0.00020637,             0.00020637
                    255,                 1.2797,                 1.0496,                 2.2347,                0.52866,                 0.5456,                0.53558,                0.36836,                 2.5899,                 3.3856,                 3.3622,             0.00020225,             0.00020225,             0.00020225
                    256,                 1.2676,                 1.0124,                 2.2192,                0.56543,                0.55561,                0.53988,                0.37056,                 2.6039,                 3.4348,                 3.3649,             0.00019813,             0.00019813,             0.00019813
                    257,                  1.252,                 1.0184,                 2.2237,                0.64528,                0.49771,                0.54598,                0.37224,                 2.6002,                 3.3631,                  3.385,               0.000194,               0.000194,               0.000194
                    258,                  1.305,                 1.0312,                 2.2385,                0.59205,                0.53062,                0.54808,                0.37711,                 2.6059,                 3.4114,                 3.3745,             0.00018987,             0.00018987,             0.00018987
                    259,                 1.2598,                0.99346,                 2.2404,                0.59968,                 0.5176,                0.54776,                0.37628,                  2.578,                  3.463,                 3.3389,             0.00018575,             0.00018575,             0.00018575
                    260,                 1.2974,                 1.0156,                 2.2609,                0.61613,                 0.5234,                0.53633,                0.37229,                  2.589,                  3.474,                 3.3281,             0.00018163,             0.00018163,             0.00018163
                    261,                 1.2795,                 1.0087,                 2.2237,                0.60366,                0.54291,                0.55349,                0.38196,                 2.5733,                 3.4025,                 3.3091,              0.0001775,              0.0001775,              0.0001775
                    262,                 1.2552,                0.98045,                 2.2186,                0.63132,                0.50943,                0.55003,                0.37897,                 2.5784,                 3.4092,                 3.3428,             0.00017338,             0.00017338,             0.00017338
                    263,                 1.2546,                0.99493,                 2.2131,                0.58164,                0.51131,                0.54728,                 0.3822,                 2.5834,                 3.4341,                 3.3515,             0.00016925,             0.00016925,             0.00016925
                    264,                 1.2475,                 0.9764,                 2.2415,                0.64845,                0.48043,                 0.5496,                0.37701,                 2.5811,                 3.3364,                 3.3601,             0.00016512,             0.00016512,             0.00016512
                    265,                 1.2377,                0.97164,                 2.2067,                0.56617,                0.53848,                0.54191,                 0.3742,                 2.5784,                 3.3965,                 3.3566,               0.000161,               0.000161,               0.000161
                    266,                 1.2762,                 1.0062,                 2.2302,                0.60827,                0.52242,                0.53779,                0.37039,                 2.5757,                 3.3507,                 3.3535,             0.00015688,             0.00015688,             0.00015688
                    267,                  1.268,                0.97876,                 2.2285,                0.57435,                0.54674,                0.53165,                0.36811,                 2.5694,                 3.3987,                  3.368,             0.00015275,             0.00015275,             0.00015275
                    268,                 1.2587,                0.98993,                 2.2046,                0.56658,                0.53815,                0.53096,                0.36844,                 2.5575,                 3.4376,                 3.3517,             0.00014862,             0.00014862,             0.00014862
                    269,                 1.2505,                0.98595,                 2.2101,                0.63266,                0.53609,                0.54633,                0.37668,                  2.568,                 3.4346,                 3.3767,              0.0001445,              0.0001445,              0.0001445
                    270,                 1.2479,                0.96496,                 2.2125,                0.61538,                0.53592,                 0.5481,                0.37991,                 2.5686,                 3.4767,                 3.3761,             0.00014038,             0.00014038,             0.00014038
                    271,                 1.2358,                0.99575,                 2.2215,                0.64066,                0.50954,                0.53941,                0.37142,                 2.5561,                 3.5317,                  3.369,             0.00013625,             0.00013625,             0.00013625
                    272,                 1.2324,                0.96209,                 2.2097,                0.56119,                0.54996,                0.53929,                0.36955,                 2.5716,                 3.5482,                 3.3855,             0.00013212,             0.00013212,             0.00013212
                    273,                 1.2098,                0.94707,                 2.1854,                0.59724,                0.51683,                0.53615,                0.36721,                 2.5745,                 3.4923,                 3.3898,               0.000128,               0.000128,               0.000128
                    274,                 1.2408,                0.99337,                 2.2157,                0.57613,                0.52259,                0.53771,                0.37046,                 2.5764,                 3.5639,                 3.3537,             0.00012387,             0.00012387,             0.00012387
                    275,                 1.2388,                0.96153,                 2.1868,                0.55942,                0.52041,                0.54068,                0.37382,                 2.5444,                 3.4733,                 3.3365,             0.00011975,             0.00011975,             0.00011975
                    276,                 1.2192,                0.98155,                 2.2022,                0.59914,                0.50853,                0.55174,                0.38421,                 2.5299,                 3.4528,                  3.327,             0.00011563,             0.00011563,             0.00011563
                    277,                 1.2296,                0.99614,                 2.2155,                0.63118,                 0.4678,                0.53163,                0.37028,                 2.5629,                 3.4932,                 3.3499,              0.0001115,              0.0001115,              0.0001115
                    278,                 1.2173,                0.95443,                 2.2019,                0.60287,                0.48025,                0.53858,                0.37473,                 2.5508,                 3.5052,                 3.3329,             0.00010737,             0.00010737,             0.00010737
                    279,                 1.2384,                0.97313,                  2.192,                 0.6356,                0.49058,                0.54966,                  0.381,                  2.517,                  3.539,                 3.3287,             0.00010325,             0.00010325,             0.00010325
                    280,                 1.2273,                0.95378,                 2.2043,                0.63634,                0.48113,                0.54941,                0.38352,                 2.5269,                  3.535,                 3.3235,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    281,                  1.216,                0.94007,                 2.2054,                0.63083,                0.47905,                0.54863,                0.38011,                 2.5438,                  3.552,                 3.3469,                9.5e-05,                9.5e-05,                9.5e-05
                    282,                 1.1969,                0.92017,                 2.1863,                0.62679,                0.48639,                0.55026,                0.37627,                 2.5734,                 3.4789,                 3.3868,             9.0875e-05,             9.0875e-05,             9.0875e-05
                    283,                 1.2257,                0.93688,                 2.1999,                 0.6116,                0.49619,                0.55095,                0.38141,                 2.5439,                 3.5389,                   3.35,              8.675e-05,              8.675e-05,              8.675e-05
                    284,                  1.235,                0.93886,                  2.202,                 0.5769,                0.53956,                0.54933,                0.38259,                 2.5504,                 3.5201,                 3.3572,             8.2625e-05,             8.2625e-05,             8.2625e-05
                    285,                 1.1936,                0.95306,                 2.1856,                0.59851,                0.53605,                0.54921,                0.38054,                 2.5663,                  3.524,                 3.3561,               7.85e-05,               7.85e-05,               7.85e-05
                    286,                 1.1954,                0.93929,                 2.1959,                0.60827,                0.51524,                0.55563,                0.38317,                 2.5607,                 3.4933,                 3.3526,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    287,                 1.1973,                0.92498,                 2.1804,                0.57376,                0.55217,                0.56265,                0.39337,                 2.5551,                 3.4545,                 3.3596,              7.025e-05,              7.025e-05,              7.025e-05
                    288,                 1.2061,                0.91737,                 2.1852,                0.57375,                0.53826,                0.56371,                0.38939,                 2.5588,                 3.4154,                 3.3628,             6.6125e-05,             6.6125e-05,             6.6125e-05
                    289,                  1.217,                0.93659,                 2.2023,                0.65104,                0.48113,                0.56298,                0.38948,                 2.5447,                 3.4732,                 3.3594,                6.2e-05,                6.2e-05,                6.2e-05
                    290,                 1.2122,                0.94536,                 2.1931,                0.58535,                0.52969,                0.55464,                0.38888,                 2.5365,                 3.4959,                 3.3443,             5.7875e-05,             5.7875e-05,             5.7875e-05
                    291,                0.88147,                0.53209,                 1.9082,                0.61395,                0.47929,                0.55417,                0.38893,                  2.549,                 3.5189,                  3.358,              5.375e-05,              5.375e-05,              5.375e-05
                    292,                0.88171,                0.52441,                 1.9212,                0.61687,                0.48499,                 0.5551,                0.38784,                 2.5352,                 3.5982,                 3.3591,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    293,                0.88018,                0.52694,                 1.9453,                0.64393,                 0.4906,                0.55998,                0.39536,                 2.5468,                 3.6267,                  3.364,               4.55e-05,               4.55e-05,               4.55e-05
                    294,                0.87413,                0.52797,                  1.928,                0.64984,                0.49254,                0.56543,                0.39918,                  2.545,                 3.5797,                 3.3612,             4.1375e-05,             4.1375e-05,             4.1375e-05
                    295,                0.88957,                0.52082,                 1.9343,                0.66389,                0.49548,                0.56374,                0.40019,                 2.5444,                 3.5398,                 3.3698,              3.725e-05,              3.725e-05,              3.725e-05
                    296,                0.86181,                0.51599,                 1.9153,                 0.6309,                0.49926,                0.56474,                0.40114,                 2.5548,                 3.5658,                 3.3843,             3.3125e-05,             3.3125e-05,             3.3125e-05
                    297,                0.88122,                0.53248,                 1.9226,                0.63899,                0.49441,                0.56401,                0.39886,                 2.5531,                 3.6033,                 3.3859,                2.9e-05,                2.9e-05,                2.9e-05
                    298,                0.87357,                0.50518,                  1.898,                0.64468,                0.49678,                 0.5589,                0.39596,                  2.558,                 3.6116,                 3.3799,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    299,                0.84763,                 0.5102,                 1.9207,                0.65253,                 0.4896,                0.55728,                0.39392,                 2.5337,                 3.6433,                 3.3754,              2.075e-05,              2.075e-05,              2.075e-05
                    300,                0.87617,                0.53745,                 1.9325,                0.66294,                0.47962,                0.55775,                0.39266,                 2.5421,                 3.5848,                 3.3718,             1.6625e-05,             1.6625e-05,             1.6625e-05
